time,(V)
10.760000,3.550500E-1
10.765000,3.676050E-1
10.770000,3.600720E-1
10.775000,3.600720E-1
10.780000,3.600720E-1
10.785000,3.600720E-1
10.790000,3.676050E-1
10.795000,3.600720E-1
10.800000,3.625830E-1
10.805000,3.676050E-1
10.810000,3.550500E-1
10.815000,3.650940E-1
10.820000,3.600720E-1
10.825000,3.600720E-1
10.830000,3.676050E-1
10.835000,3.600720E-1
10.840000,3.550500E-1
10.845000,3.676050E-1
10.850000,3.600720E-1
10.855000,3.550500E-1
10.860000,3.575610E-1
10.865000,3.650940E-1
10.870000,3.575610E-1
10.875000,4.558455E+0
10.880000,4.558455E+0
10.885000,4.550922E+0
10.890000,4.563477E+0
10.895000,4.558455E+0
10.900000,4.550922E+0
10.905000,4.553433E+0
10.910000,4.560966E+0
10.915000,4.555944E+0
10.920000,4.553433E+0
10.925000,4.560966E+0
10.930000,4.558455E+0
10.935000,4.555944E+0
10.940000,4.560966E+0
10.945000,4.548411E+0
10.950000,4.553433E+0
10.955000,4.560966E+0
10.960000,4.555944E+0
10.965000,4.550922E+0
10.970000,4.558455E+0
10.975000,4.560966E+0
10.980000,4.548411E+0
10.985000,4.560966E+0
10.990000,4.548411E+0
10.995000,4.560966E+0
11.000000,4.548411E+0
11.005000,4.560966E+0
11.010000,4.548411E+0
11.015000,4.563477E+0
11.020000,4.553433E+0
11.025000,4.560966E+0
11.030000,4.550922E+0
11.035000,4.558455E+0
11.040000,3.600720E-1
11.045000,3.575610E-1
11.050000,3.550500E-1
11.055000,3.575610E-1
11.060000,3.550500E-1
11.065000,3.676050E-1
11.070000,3.575610E-1
11.075000,3.676050E-1
11.080000,3.550500E-1
11.085000,3.676050E-1
11.090000,3.550500E-1
11.095000,3.676050E-1
11.100000,3.575610E-1
11.105000,3.676050E-1
11.110000,3.550500E-1
11.115000,3.600720E-1
11.120000,3.600720E-1
11.125000,3.600720E-1
11.130000,3.600720E-1
11.135000,3.600720E-1
11.140000,3.600720E-1
11.145000,3.600720E-1
11.150000,3.676050E-1
11.155000,3.600720E-1
11.160000,3.600720E-1
11.165000,3.600720E-1
11.170000,3.600720E-1
11.175000,3.600720E-1
11.180000,3.676050E-1
11.185000,3.525390E-1
11.190000,3.600720E-1
11.195000,3.575610E-1
11.200000,3.550500E-1
11.205000,3.650940E-1
11.210000,3.550500E-1
11.215000,3.650940E-1
11.220000,3.600720E-1
11.225000,3.575610E-1
11.230000,3.575610E-1
11.235000,3.600720E-1
11.240000,3.676050E-1
11.245000,3.575610E-1
11.250000,3.676050E-1
11.255000,3.550500E-1
11.260000,3.600720E-1
11.265000,3.625830E-1
11.270000,3.550500E-1
11.275000,3.600720E-1
11.280000,3.600720E-1
11.285000,3.575610E-1
11.290000,3.676050E-1
11.295000,3.550500E-1
11.300000,3.676050E-1
11.305000,3.575610E-1
11.310000,3.625830E-1
11.315000,3.600720E-1
11.320000,3.600720E-1
11.325000,3.600720E-1
11.330000,3.600720E-1
11.335000,3.600720E-1
11.340000,3.550500E-1
11.345000,3.676050E-1
11.350000,3.550500E-1
11.355000,3.650940E-1
11.360000,3.550500E-1
11.365000,3.701159E-1
11.370000,3.550500E-1
11.375000,3.676050E-1
11.380000,3.575610E-1
11.385000,3.600720E-1
11.390000,3.600720E-1
11.395000,3.625830E-1
11.400000,3.676050E-1
11.405000,3.600720E-1
11.410000,3.600720E-1
11.415000,3.650940E-1
11.420000,3.600720E-1
11.425000,3.575610E-1
11.430000,3.575610E-1
11.435000,3.600720E-1
11.440000,3.650940E-1
11.445000,3.676050E-1
11.450000,3.625830E-1
11.455000,3.550500E-1
11.460000,3.575610E-1
11.465000,3.550500E-1
11.470000,3.550500E-1
11.475000,3.600720E-1
11.480000,3.676050E-1
11.485000,3.575610E-1
11.490000,3.600720E-1
11.495000,3.600720E-1
11.500000,3.575610E-1
11.505000,3.625830E-1
11.510000,3.625830E-1
11.515000,3.550500E-1
11.520000,3.676050E-1
11.525000,3.550500E-1
11.530000,3.625830E-1
11.535000,3.600720E-1
11.540000,3.575610E-1
11.545000,3.600720E-1
11.550000,3.676050E-1
11.555000,3.550500E-1
11.560000,3.575610E-1
11.565000,3.600720E-1
11.570000,3.600720E-1
11.575000,3.676050E-1
11.580000,3.550500E-1
11.585000,3.575610E-1
11.590000,3.676050E-1
11.595000,3.575610E-1
11.600000,3.600720E-1
11.605000,3.676050E-1
11.610000,3.575610E-1
11.615000,3.600720E-1
11.620000,3.676050E-1
11.625000,3.600720E-1
11.630000,3.625830E-1
11.635000,3.676050E-1
11.640000,3.600720E-1
11.645000,3.575610E-1
11.650000,3.676050E-1
11.655000,3.600720E-1
11.660000,3.550500E-1
11.665000,3.650940E-1
11.670000,3.625830E-1
11.675000,3.600720E-1
11.680000,3.676050E-1
11.685000,3.575610E-1
11.690000,3.575610E-1
11.695000,3.676050E-1
11.700000,3.600720E-1
11.705000,3.625830E-1
11.710000,3.625830E-1
11.715000,3.600720E-1
11.720000,4.555944E+0
11.725000,4.555944E+0
11.730000,4.555944E+0
11.735000,4.548411E+0
11.740000,4.563477E+0
11.745000,4.553433E+0
11.750000,4.555944E+0
11.755000,4.558455E+0
11.760000,4.558455E+0
11.765000,4.555944E+0
11.770000,4.555944E+0
11.775000,4.553433E+0
11.780000,4.560966E+0
11.785000,4.555944E+0
11.790000,4.553433E+0
11.795000,4.563477E+0
11.800000,4.555944E+0
11.805000,4.555944E+0
11.810000,4.558455E+0
11.815000,4.553433E+0
11.820000,4.558455E+0
11.825000,4.560966E+0
11.830000,4.548411E+0
11.835000,4.555944E+0
11.840000,4.555944E+0
11.845000,4.553433E+0
11.850000,4.560966E+0
11.855000,4.558455E+0
11.860000,4.553433E+0
11.865000,4.560966E+0
11.870000,4.555944E+0
11.875000,4.553433E+0
11.880000,4.563477E+0
11.885000,4.563477E+0
11.890000,3.550500E-1
11.895000,3.676050E-1
11.900000,3.600720E-1
11.905000,3.550500E-1
11.910000,3.676050E-1
11.915000,3.676050E-1
11.920000,3.550500E-1
11.925000,3.625830E-1
11.930000,3.676050E-1
11.935000,3.600720E-1
11.940000,3.550500E-1
11.945000,3.600720E-1
11.950000,3.600720E-1
11.955000,3.550500E-1
11.960000,3.676050E-1
11.965000,3.550500E-1
11.970000,3.600720E-1
11.975000,3.600720E-1
11.980000,3.600720E-1
11.985000,3.676050E-1
11.990000,3.550500E-1
11.995000,3.600720E-1
12.000000,3.650940E-1
12.005000,3.600720E-1
12.010000,3.575610E-1
12.015000,3.676050E-1
12.020000,3.600720E-1
12.025000,3.575610E-1
12.030000,3.600720E-1
12.035000,3.625830E-1
12.040000,3.550500E-1
12.045000,3.600720E-1
12.050000,3.676050E-1
12.055000,3.600720E-1
12.060000,3.550500E-1
12.065000,3.650940E-1
12.070000,3.676050E-1
12.075000,3.625830E-1
12.080000,3.550500E-1
12.085000,3.676050E-1
12.090000,3.600720E-1
12.095000,3.575610E-1
12.100000,3.600720E-1
12.105000,3.676050E-1
12.110000,3.575610E-1
12.115000,3.676050E-1
12.120000,3.525390E-1
12.125000,3.600720E-1
12.130000,3.600720E-1
12.135000,3.550500E-1
12.140000,3.625830E-1
12.145000,3.600720E-1
12.150000,3.550500E-1
12.155000,3.650940E-1
12.160000,3.625830E-1
12.165000,3.550500E-1
12.170000,3.676050E-1
12.175000,3.600720E-1
12.180000,3.550500E-1
12.185000,3.676050E-1
12.190000,3.600720E-1
12.195000,3.550500E-1
12.200000,3.650940E-1
12.205000,3.600720E-1
12.210000,3.600720E-1
12.215000,3.676050E-1
12.220000,3.600720E-1
12.225000,3.550500E-1
12.230000,3.600720E-1
12.235000,3.600720E-1
12.240000,3.550500E-1
12.245000,3.676050E-1
12.250000,3.575610E-1
12.255000,3.600720E-1
12.260000,3.600720E-1
12.265000,3.550500E-1
12.270000,3.676050E-1
12.275000,3.550500E-1
12.280000,3.600720E-1
12.285000,3.600720E-1
12.290000,3.550500E-1
12.295000,3.676050E-1
12.300000,3.575610E-1
12.305000,3.676050E-1
12.310000,3.600720E-1
12.315000,3.600720E-1
12.320000,3.676050E-1
12.325000,3.600720E-1
12.330000,3.625830E-1
12.335000,3.600720E-1
12.340000,3.600720E-1
12.345000,3.676050E-1
12.350000,3.525390E-1
12.355000,3.625830E-1
12.360000,3.600720E-1
12.365000,3.550500E-1
12.370000,3.600720E-1
12.375000,3.600720E-1
12.380000,3.550500E-1
12.385000,3.676050E-1
12.390000,4.548411E+0
12.395000,4.555944E+0
12.400000,4.560966E+0
12.405000,4.550922E+0
12.410000,4.550922E+0
12.415000,4.555944E+0
12.420000,4.558455E+0
12.425000,4.560966E+0
12.430000,4.553433E+0
12.435000,4.555944E+0
12.440000,4.563477E+0
12.445000,4.555944E+0
12.450000,4.553433E+0
12.455000,4.558455E+0
12.460000,4.565988E+0
12.465000,4.553433E+0
12.470000,4.550922E+0
12.475000,4.555944E+0
12.480000,4.558455E+0
12.485000,4.555944E+0
12.490000,4.558455E+0
12.495000,4.560966E+0
12.500000,4.558455E+0
12.505000,4.558455E+0
12.510000,4.563477E+0
12.515000,4.553433E+0
12.520000,4.560966E+0
12.525000,4.548411E+0
12.530000,4.565988E+0
12.535000,4.550922E+0
12.540000,4.563477E+0
12.545000,4.555944E+0
12.550000,4.553433E+0
12.555000,4.571010E+0
12.560000,3.550500E-1
12.565000,3.625830E-1
12.570000,3.600720E-1
12.575000,3.575610E-1
12.580000,3.600720E-1
12.585000,3.600720E-1
12.590000,3.550500E-1
12.595000,3.650940E-1
12.600000,3.600720E-1
12.605000,3.600720E-1
12.610000,3.676050E-1
12.615000,3.550500E-1
12.620000,3.676050E-1
12.625000,3.550500E-1
12.630000,3.676050E-1
12.635000,3.550500E-1
12.640000,3.676050E-1
12.645000,3.575610E-1
12.650000,3.676050E-1
12.655000,3.575610E-1
12.660000,3.600720E-1
12.665000,3.600720E-1
12.670000,3.550500E-1
12.675000,3.600720E-1
12.680000,3.600720E-1
12.685000,3.550500E-1
12.690000,3.650940E-1
12.695000,3.550500E-1
12.700000,3.676050E-1
12.705000,3.600720E-1
12.710000,3.600720E-1
12.715000,3.676050E-1
12.720000,3.550500E-1
12.725000,3.600720E-1
12.730000,3.625830E-1
12.735000,3.550500E-1
12.740000,3.701159E-1
12.745000,3.550500E-1
12.750000,3.625830E-1
12.755000,3.600720E-1
12.760000,3.575610E-1
12.765000,3.625830E-1
12.770000,3.676050E-1
12.775000,3.600720E-1
12.780000,3.550500E-1
12.785000,3.600720E-1
12.790000,3.676050E-1
12.795000,3.600720E-1
12.800000,3.600720E-1
12.805000,3.650940E-1
12.810000,3.600720E-1
12.815000,3.525390E-1
12.820000,3.575610E-1
12.825000,3.650940E-1
12.830000,3.550500E-1
12.835000,3.600720E-1
12.840000,3.600720E-1
12.845000,3.575610E-1
12.850000,3.625830E-1
12.855000,3.600720E-1
12.860000,3.550500E-1
12.865000,3.600720E-1
12.870000,3.600720E-1
12.875000,3.550500E-1
12.880000,3.575610E-1
12.885000,3.600720E-1
12.890000,3.550500E-1
12.895000,3.676050E-1
12.900000,3.600720E-1
12.905000,3.600720E-1
12.910000,3.650940E-1
12.915000,3.575610E-1
12.920000,3.600720E-1
12.925000,3.600720E-1
12.930000,3.550500E-1
12.935000,3.600720E-1
12.940000,3.600720E-1
12.945000,3.550500E-1
12.950000,3.600720E-1
12.955000,3.650940E-1
12.960000,3.575610E-1
12.965000,3.625830E-1
12.970000,3.575610E-1
12.975000,3.600720E-1
12.980000,3.676050E-1
12.985000,3.600720E-1
12.990000,3.550500E-1
12.995000,3.600720E-1
13.000000,3.625830E-1
13.005000,3.550500E-1
13.010000,3.600720E-1
13.015000,3.676050E-1
13.020000,3.550500E-1
13.025000,3.600720E-1
13.030000,3.600720E-1
13.035000,3.575610E-1
13.040000,3.575610E-1
13.045000,3.600720E-1
13.050000,3.650940E-1
13.055000,3.575610E-1
13.060000,3.600720E-1
13.065000,3.600720E-1
13.070000,3.625830E-1
13.075000,3.600720E-1
13.080000,3.575610E-1
13.085000,3.676050E-1
13.090000,3.550500E-1
13.095000,3.600720E-1
13.100000,3.600720E-1
13.105000,3.575610E-1
13.110000,3.676050E-1
13.115000,3.600720E-1
13.120000,3.550500E-1
13.125000,3.676050E-1
13.130000,3.625830E-1
13.135000,3.575610E-1
13.140000,3.600720E-1
13.145000,3.550500E-1
13.150000,3.575610E-1
13.155000,3.600720E-1
13.160000,3.550500E-1
13.165000,3.650940E-1
13.170000,3.550500E-1
13.175000,3.650940E-1
13.180000,3.525390E-1
13.185000,3.600720E-1
13.190000,3.600720E-1
13.195000,3.575610E-1
13.200000,3.676050E-1
13.205000,3.600720E-1
13.210000,3.600720E-1
13.215000,3.650940E-1
13.220000,3.600720E-1
13.225000,3.600720E-1
13.230000,3.676050E-1
13.235000,3.600720E-1
13.240000,4.558455E+0
13.245000,4.560966E+0
13.250000,4.548411E+0
13.255000,4.563477E+0
13.260000,4.548411E+0
13.265000,4.553433E+0
13.270000,4.555944E+0
13.275000,4.548411E+0
13.280000,4.553433E+0
13.285000,4.553433E+0
13.290000,4.550922E+0
13.295000,4.553433E+0
13.300000,4.555944E+0
13.305000,4.548411E+0
13.310000,4.560966E+0
13.315000,4.548411E+0
13.320000,4.558455E+0
13.325000,4.548411E+0
13.330000,4.560966E+0
13.335000,4.555944E+0
13.340000,4.553433E+0
13.345000,4.553433E+0
13.350000,4.545900E+0
13.355000,4.560966E+0
13.360000,4.550922E+0
13.365000,4.555944E+0
13.370000,4.555944E+0
13.375000,4.558455E+0
13.380000,4.558455E+0
13.385000,4.545900E+0
13.390000,4.560966E+0
13.395000,4.553433E+0
13.400000,4.553433E+0
13.405000,3.676050E-1
13.410000,3.550500E-1
13.415000,3.600720E-1
13.420000,3.600720E-1
13.425000,3.550500E-1
13.430000,3.676050E-1
13.435000,3.600720E-1
13.440000,3.600720E-1
13.445000,3.676050E-1
13.450000,3.550500E-1
13.455000,3.600720E-1
13.460000,3.600720E-1
13.465000,3.575610E-1
13.470000,3.575610E-1
13.475000,3.600720E-1
13.480000,3.650940E-1
13.485000,3.676050E-1
13.490000,3.550500E-1
13.495000,3.625830E-1
13.500000,3.600720E-1
13.505000,3.550500E-1
13.510000,3.676050E-1
13.515000,3.550500E-1
13.520000,3.600720E-1
13.525000,3.600720E-1
13.530000,3.600720E-1
13.535000,3.676050E-1
13.540000,3.550500E-1
13.545000,3.575610E-1
13.550000,3.625830E-1
13.555000,3.600720E-1
13.560000,3.600720E-1
13.565000,3.550500E-1
13.570000,3.650940E-1
13.575000,3.600720E-1
13.580000,3.600720E-1
13.585000,3.676050E-1
13.590000,3.550500E-1
13.595000,3.600720E-1
13.600000,3.600720E-1
13.605000,3.575610E-1
13.610000,3.676050E-1
13.615000,3.600720E-1
13.620000,3.600720E-1
13.625000,3.676050E-1
13.630000,3.600720E-1
13.635000,3.625830E-1
13.640000,3.600720E-1
13.645000,3.550500E-1
13.650000,3.600720E-1
13.655000,3.600720E-1
13.660000,3.575610E-1
13.665000,3.676050E-1
13.670000,3.600720E-1
13.675000,3.600720E-1
13.680000,3.575610E-1
13.685000,3.600720E-1
13.690000,3.676050E-1
13.695000,3.600720E-1
13.700000,3.600720E-1
13.705000,3.676050E-1
13.710000,3.550500E-1
13.715000,3.600720E-1
13.720000,3.676050E-1
13.725000,3.525390E-1
13.730000,3.600720E-1
13.735000,3.600720E-1
13.740000,3.550500E-1
13.745000,3.650940E-1
13.750000,3.550500E-1
13.755000,3.600720E-1
13.760000,3.650940E-1
13.765000,3.550500E-1
13.770000,3.600720E-1
13.775000,3.650940E-1
13.780000,3.600720E-1
13.785000,3.600720E-1
13.790000,3.676050E-1
13.795000,3.550500E-1
13.800000,3.600720E-1
13.805000,3.676050E-1
13.810000,3.575610E-1
13.815000,3.600720E-1
13.820000,3.625830E-1
13.825000,3.575610E-1
13.830000,3.676050E-1
13.835000,3.600720E-1
13.840000,3.525390E-1
13.845000,3.676050E-1
13.850000,3.600720E-1
13.855000,3.600720E-1
13.860000,3.676050E-1
13.865000,3.550500E-1
13.870000,3.650940E-1
13.875000,3.575610E-1
13.880000,3.676050E-1
13.885000,3.600720E-1
13.890000,3.600720E-1
13.895000,3.625830E-1
13.900000,3.550500E-1
13.905000,4.563477E+0
13.910000,4.548411E+0
13.915000,4.560966E+0
13.920000,4.553433E+0
13.925000,4.555944E+0
13.930000,4.558455E+0
13.935000,4.553433E+0
13.940000,4.555944E+0
13.945000,4.555944E+0
13.950000,4.558455E+0
13.955000,4.555944E+0
13.960000,4.550922E+0
13.965000,4.558455E+0
13.970000,4.553433E+0
13.975000,4.555944E+0
13.980000,4.563477E+0
13.985000,4.553433E+0
13.990000,4.555944E+0
13.995000,4.555944E+0
14.000000,4.553433E+0
14.005000,4.558455E+0
14.010000,4.555944E+0
14.015000,4.553433E+0
14.020000,4.553433E+0
14.025000,4.545900E+0
14.030000,4.555944E+0
14.035000,4.553433E+0
14.040000,4.550922E+0
14.045000,4.560966E+0
14.050000,4.543389E+0
14.055000,4.558455E+0
14.060000,4.553433E+0
14.065000,4.555944E+0
14.070000,4.555944E+0
14.075000,3.600720E-1
14.080000,3.600720E-1
14.085000,3.550500E-1
14.090000,3.676050E-1
14.095000,3.550500E-1
14.100000,3.600720E-1
14.105000,3.600720E-1
14.110000,3.600720E-1
14.115000,3.650940E-1
14.120000,3.550500E-1
14.125000,3.600720E-1
14.130000,3.600720E-1
14.135000,3.550500E-1
14.140000,3.600720E-1
14.145000,3.600720E-1
14.150000,3.550500E-1
14.155000,3.650940E-1
14.160000,3.550500E-1
14.165000,3.676050E-1
14.170000,3.575610E-1
14.175000,3.676050E-1
14.180000,3.575610E-1
14.185000,3.600720E-1
14.190000,3.676050E-1
14.195000,3.550500E-1
14.200000,3.650940E-1
14.205000,3.600720E-1
14.210000,3.600720E-1
14.215000,3.600720E-1
14.220000,3.625830E-1
14.225000,3.600720E-1
14.230000,3.550500E-1
14.235000,3.676050E-1
14.240000,3.600720E-1
14.245000,3.600720E-1
14.250000,3.676050E-1
14.255000,3.600720E-1
14.260000,3.600720E-1
14.265000,3.676050E-1
14.270000,3.550500E-1
14.275000,3.625830E-1
14.280000,3.676050E-1
14.285000,3.600720E-1
14.290000,3.600720E-1
14.295000,3.676050E-1
14.300000,3.600720E-1
14.305000,3.600720E-1
14.310000,3.676050E-1
14.315000,3.550500E-1
14.320000,3.625830E-1
14.325000,3.600720E-1
14.330000,3.575610E-1
14.335000,3.676050E-1
14.340000,3.600720E-1
14.345000,3.550500E-1
14.350000,3.676050E-1
14.355000,3.575610E-1
14.360000,3.650940E-1
14.365000,3.550500E-1
14.370000,3.600720E-1
14.375000,3.600720E-1
14.380000,3.600720E-1
14.385000,3.600720E-1
14.390000,3.650940E-1
14.395000,3.600720E-1
14.400000,3.575610E-1
14.405000,3.650940E-1
14.410000,3.550500E-1
14.415000,3.650940E-1
14.420000,3.575610E-1
14.425000,3.625830E-1
14.430000,3.575610E-1
14.435000,3.600720E-1
14.440000,3.600720E-1
14.445000,3.600720E-1
14.450000,3.701159E-1
14.455000,3.550500E-1
14.460000,3.650940E-1
14.465000,3.600720E-1
14.470000,3.600720E-1
14.475000,3.650940E-1
14.480000,3.575610E-1
14.485000,3.676050E-1
14.490000,3.600720E-1
14.495000,3.550500E-1
14.500000,3.600720E-1
14.505000,3.676050E-1
14.510000,3.550500E-1
14.515000,3.676050E-1
14.520000,3.550500E-1
14.525000,3.676050E-1
14.530000,3.550500E-1
14.535000,3.600720E-1
14.540000,3.600720E-1
14.545000,3.600720E-1
14.550000,3.676050E-1
14.555000,3.600720E-1
14.560000,3.575610E-1
14.565000,3.676050E-1
14.570000,3.600720E-1
14.575000,3.550500E-1
14.580000,3.676050E-1
14.585000,3.600720E-1
14.590000,3.550500E-1
14.595000,3.600720E-1
14.600000,3.600720E-1
14.605000,3.550500E-1
14.610000,3.600720E-1
14.615000,3.600720E-1
14.620000,3.550500E-1
14.625000,3.600720E-1
14.630000,3.600720E-1
14.635000,3.550500E-1
14.640000,3.625830E-1
14.645000,3.650940E-1
14.650000,3.550500E-1
14.655000,3.625830E-1
14.660000,3.676050E-1
14.665000,3.600720E-1
14.670000,3.575610E-1
14.675000,3.676050E-1
14.680000,3.600720E-1
14.685000,3.600720E-1
14.690000,3.650940E-1
14.695000,3.600720E-1
14.700000,3.625830E-1
14.705000,3.676050E-1
14.710000,3.550500E-1
14.715000,3.676050E-1
14.720000,3.550500E-1
14.725000,3.600720E-1
14.730000,3.676050E-1
14.735000,3.550500E-1
14.740000,3.600720E-1
14.745000,3.600720E-1
14.750000,3.575610E-1
14.755000,4.560966E+0
14.760000,4.555944E+0
14.765000,4.553433E+0
14.770000,4.550922E+0
14.775000,4.553433E+0
14.780000,4.558455E+0
14.785000,4.553433E+0
14.790000,4.555944E+0
14.795000,4.558455E+0
14.800000,4.548411E+0
14.805000,4.555944E+0
14.810000,4.553433E+0
14.815000,4.550922E+0
14.820000,4.560966E+0
14.825000,4.553433E+0
14.830000,4.555944E+0
14.835000,4.555944E+0
14.840000,4.548411E+0
14.845000,4.558455E+0
14.850000,4.555944E+0
14.855000,4.555944E+0
14.860000,4.558455E+0
14.865000,4.548411E+0
14.870000,4.555944E+0
14.875000,4.563477E+0
14.880000,4.560966E+0
14.885000,4.550922E+0
14.890000,4.553433E+0
14.895000,4.555944E+0
14.900000,4.560966E+0
14.905000,4.560966E+0
14.910000,4.555944E+0
14.915000,4.553433E+0
14.920000,4.568499E+0
14.925000,3.600720E-1
14.930000,3.575610E-1
14.935000,3.600720E-1
14.940000,3.676050E-1
14.945000,3.600720E-1
14.950000,3.550500E-1
14.955000,3.550500E-1
14.960000,3.550500E-1
14.965000,3.600720E-1
14.970000,3.600720E-1
14.975000,3.575610E-1
14.980000,3.600720E-1
14.985000,3.575610E-1
14.990000,3.550500E-1
14.995000,3.575610E-1
15.000000,3.625830E-1
15.005000,3.600720E-1
15.010000,3.600720E-1
15.015000,3.625830E-1
15.020000,3.600720E-1
15.025000,3.575610E-1
15.030000,3.600720E-1
15.035000,3.600720E-1
15.040000,3.600720E-1
15.045000,3.625830E-1
15.050000,3.550500E-1
15.055000,3.550500E-1
15.060000,3.550500E-1
15.065000,3.575610E-1
15.070000,3.550500E-1
15.075000,3.600720E-1
15.080000,3.550500E-1
15.085000,3.550500E-1
15.090000,3.550500E-1
15.095000,3.550500E-1
15.100000,3.550500E-1
15.105000,3.550500E-1
15.110000,3.550500E-1
15.115000,3.600720E-1
15.120000,3.625830E-1
15.125000,3.676050E-1
15.130000,3.676050E-1
15.135000,3.650940E-1
15.140000,3.650940E-1
15.145000,3.650940E-1
15.150000,3.650940E-1
15.155000,3.701159E-1
15.160000,3.625830E-1
15.165000,3.676050E-1
15.170000,3.600720E-1
15.175000,3.600720E-1
15.180000,3.550500E-1
15.185000,3.550500E-1
15.190000,3.550500E-1
15.195000,3.550500E-1
15.200000,3.600720E-1
15.205000,3.600720E-1
15.210000,3.600720E-1
15.215000,3.575610E-1
15.220000,3.625830E-1
15.225000,3.525390E-1
15.230000,3.575610E-1
15.235000,3.550500E-1
15.240000,3.575610E-1
15.245000,3.600720E-1
15.250000,3.600720E-1
15.255000,3.600720E-1
15.260000,3.650940E-1
15.265000,3.600720E-1
15.270000,3.600720E-1
15.275000,3.600720E-1
15.280000,3.600720E-1
15.285000,3.600720E-1
15.290000,3.676050E-1
15.295000,3.676050E-1
15.300000,3.650940E-1
15.305000,3.676050E-1
15.310000,3.600720E-1
15.315000,3.676050E-1
15.320000,3.650940E-1
15.325000,3.650940E-1
15.330000,3.650940E-1
15.335000,3.600720E-1
15.340000,3.625830E-1
15.345000,3.625830E-1
15.350000,3.600720E-1
15.355000,3.600720E-1
15.360000,3.600720E-1
15.365000,3.650940E-1
15.370000,3.676050E-1
15.375000,3.676050E-1
15.380000,3.676050E-1
15.385000,3.600720E-1
15.390000,3.650940E-1
15.395000,3.650940E-1
15.400000,3.676050E-1
15.405000,3.676050E-1
15.410000,3.676050E-1
15.415000,3.650940E-1
15.420000,3.650940E-1
15.425000,4.553433E+0
15.430000,4.555944E+0
15.435000,4.548411E+0
15.440000,4.550922E+0
15.445000,4.555944E+0
15.450000,4.553433E+0
15.455000,4.555944E+0
15.460000,4.553433E+0
15.465000,4.555944E+0
15.470000,4.553433E+0
15.475000,4.555944E+0
15.480000,4.548411E+0
15.485000,4.545900E+0
15.490000,4.553433E+0
15.495000,4.553433E+0
15.500000,4.555944E+0
15.505000,4.553433E+0
15.510000,4.555944E+0
15.515000,4.558455E+0
15.520000,4.560966E+0
15.525000,4.560966E+0
15.530000,4.563477E+0
15.535000,4.558455E+0
15.540000,4.558455E+0
15.545000,4.560966E+0
15.550000,4.555944E+0
15.555000,4.555944E+0
15.560000,4.555944E+0
15.565000,4.555944E+0
15.570000,4.558455E+0
15.575000,4.555944E+0
15.580000,4.555944E+0
15.585000,4.558455E+0
15.590000,4.568499E+0
15.595000,3.676050E-1
15.600000,3.676050E-1
15.605000,3.650940E-1
15.610000,3.600720E-1
15.615000,3.600720E-1
15.620000,3.600720E-1
15.625000,3.550500E-1
15.630000,3.550500E-1
15.635000,3.600720E-1
15.640000,3.625830E-1
15.645000,3.600720E-1
15.650000,3.625830E-1
15.655000,3.600720E-1
15.660000,3.625830E-1
15.665000,3.600720E-1
15.670000,3.625830E-1
15.675000,3.600720E-1
15.680000,3.625830E-1
15.685000,3.625830E-1
15.690000,3.600720E-1
15.695000,3.600720E-1
15.700000,3.600720E-1
15.705000,3.600720E-1
15.710000,3.550500E-1
15.715000,3.550500E-1
15.720000,3.550500E-1
15.725000,3.550500E-1
15.730000,3.550500E-1
15.735000,3.575610E-1
15.740000,3.550500E-1
15.745000,3.600720E-1
15.750000,3.600720E-1
15.755000,3.600720E-1
15.760000,3.550500E-1
15.765000,3.550500E-1
15.770000,3.550500E-1
15.775000,3.600720E-1
15.780000,3.625830E-1
15.785000,3.600720E-1
15.790000,3.600720E-1
15.795000,3.600720E-1
15.800000,3.625830E-1
15.805000,3.701159E-1
15.810000,3.676050E-1
15.815000,3.676050E-1
15.820000,3.676050E-1
15.825000,3.676050E-1
15.830000,3.600720E-1
15.835000,3.676050E-1
15.840000,3.676050E-1
15.845000,3.600720E-1
15.850000,3.600720E-1
15.855000,3.550500E-1
15.860000,3.550500E-1
15.865000,3.550500E-1
15.870000,3.600720E-1
15.875000,3.600720E-1
15.880000,3.676050E-1
15.885000,3.676050E-1
15.890000,3.676050E-1
15.895000,3.676050E-1
15.900000,3.676050E-1
15.905000,3.600720E-1
15.910000,3.600720E-1
15.915000,3.550500E-1
15.920000,3.550500E-1
15.925000,3.550500E-1
15.930000,3.600720E-1
15.935000,3.600720E-1
15.940000,3.600720E-1
15.945000,3.600720E-1
15.950000,3.676050E-1
15.955000,3.676050E-1
15.960000,3.650940E-1
15.965000,3.600720E-1
15.970000,3.676050E-1
15.975000,3.701159E-1
15.980000,3.676050E-1
15.985000,3.600720E-1
15.990000,3.575610E-1
15.995000,3.600720E-1
16.000000,3.600720E-1
16.005000,3.600720E-1
16.010000,3.600720E-1
16.015000,3.600720E-1
16.020000,3.575610E-1
16.025000,3.550500E-1
16.030000,3.550500E-1
16.035000,3.550500E-1
16.040000,3.600720E-1
16.045000,3.600720E-1
16.050000,3.600720E-1
16.055000,3.676050E-1
16.060000,3.676050E-1
16.065000,3.600720E-1
16.070000,3.575610E-1
16.075000,3.575610E-1
16.080000,3.676050E-1
16.085000,3.600720E-1
16.090000,3.575610E-1
16.095000,3.575610E-1
16.100000,3.676050E-1
16.105000,3.575610E-1
16.110000,3.600720E-1
16.115000,3.676050E-1
16.120000,3.600720E-1
16.125000,3.600720E-1
16.130000,3.625830E-1
16.135000,3.600720E-1
